id	context
beffc971cf9ffce91739a7becca0ca2985d00f70	" Sara Matthews (Minka Kelly) is starting her freshman year of college. She meets Tracy (Aly Michalka), Stephen (Cam Gigandet) - her love interest, and Rebecca (Leighton Meester) - her college roommate. The girls begin to bond and Rebecca learns that Sara had an older sister, Emily, who died when Sara was nine, and an ex-boyfriend, Jason (Matt Lanter), who keeps calling her in attempts to reconcile. As time goes on, Rebecca's obsession with Sara grows, which causes her to drive away anyone who could come between them.
Rebecca attacks Tracy in the shower, pinning her down and ripping out her belly-button ring, and threatens to kill her unless she stays away from Sara. Tracy moves to another dorm, fearful of Rebecca. An old friend of Sara's named Irene (Danneel Harris), who is a lesbian, invites Sara to move in with her when Sara's cat Cuddles is discovered. Rebecca then kills Cuddles by putting her in the dryer. She then lies to Sara that the cat ran away. Rebecca then inflicts injuries upon herself and says she was assaulted by a thug. Sara feels bad for her and decides to spend the Thanksgiving with Rebecca. When Sara's philandering fashion design professor, Roberts (Billy Zane), kisses her, Rebecca plans to get the professor out of the picture by seducing him while recording their dialogue on a tape recorder to make it sound like he was trying to rape her.
During her stay, Sara overhears a conversation between Rebecca and her father (Tomas Arana), hinting Rebecca has had trouble making friends in the past. Rebecca's mother (Frances Fisher) mentions that Rebecca is supposed to be taking medication. She and Stephen later find a bottle of Zyprexa pills, used to treat schizophrenia and bipolar disorder. But the bottle is full, implying that Rebecca hasn't been taking the pills. Sara, worried about what would happen, decides to move in with Irene. Irene goes to a club where she sees Rebecca. They make out in the club's bathroom and Irene, not knowing that Rebecca is Sara's roommate, takes Rebecca back to her place. The following morning, Sara goes to Irene's apartment but she's not there.
Rebecca gets Sara's sister's name tattooed in the same place on her breast as Sara, saying that Sara can now think of Rebecca as her sister. A shocked Sara realizes that Rebecca is obsessed with her and packs all her things, except her sister's necklace, which she can't find (being later revealed that the necklace had been stolen from her by Rebecca). Jason arrives at Sara's dorm and slips a note under her door, saying that he wants to see her. Rebecca reads the note, impersonates Sara with her sister's necklace and tattoo, and dyes her hair to look like Sara. She then goes to Jason's hotel room and stabs him to death.
Later, Sara gets a text from Irene, saying she needs her right away. Sara informs Stephen she will be at Irene's place. When she gets there, she finds Irene held hostage by Rebecca with a revolver. Rebecca reveals that she was responsible for what happened to Tracy, Cuddles, Professor Roberts, and Jason and that she did it all to win Sara's friendship. Rebecca wants to kill Irene in order to finally have Sara all to herself. Stephen arrives just in time to help stop Rebecca from pulling the trigger on Irene. Sara reaches for the revolver to shoot Rebecca, however, the cartridge is empty. Enraged at this, Rebecca picks up Sara and tries to strangle her to death, but Sara stabs Rebecca in the back with a boxcutter, which kills her.
Sara moves back into her dorm and moves the extra bed out of her room with the help of her boyfriend Stephen, proclaiming that she does not want a roommate for a while."
8372fe819d756bbdf0118d6efc16508603d41399	" Ethan Hunt is alerted by the IMF that someone has used his identity to assist bio-chemical expert Dr. Vladimir Nekhorvich to enter the United States, only to kill him in a subsequent plane crash. Nekhorvich, an old friend of Ethan, had forewarned the IMF of his arrival, planning to deliver to them a new bioweapon, Chimera, and its cure, Bellerophon. He was forced to develop these by Biocyte Pharmaceuticals. IMF determines that rogue IMF agent Sean Ambrose is responsible. IMF assigns Ethan to recover the virus and its cure. It also insists that he recruits Nyah Nordoff-Hall, a professional thief presently operating in Seville, Spain. Later, Ethan finds out that she is Ambrose's ex-girlfriend.
After recruiting Nyah, Ethan assembles his team, computer expert Luther Stickell and pilot Billy Baird, in Sydney, Australia, where Biocyte laboratories are located and Ambrose is staying. As Ethan stakes out Biocyte, Nyah gets close to Ambrose and begins to learn about the Chimera virus. At a horse racing event, Ambrose meets with Biocyte's CEO, John C. McCloy. He shows McCloy a video of Chimera affecting one of Nekhorvich's colleagues. He then blackmails McCloy into cooperating with him. Nyah steals video footage and transfers it to Ethan. Ethan's team learn that Chimera has a 20-hour dormant period before it causes death by mass destruction of the victim's red blood cells. Bellerophon can only save the victim if used within that 20-hour window.
The IMF team kidnaps McCloy to force him to give up Bellerophon. However, they learn that the only samples of Bellerophon were taken by Nekhorvich, and are now in Ambrose's hands. Ambrose has the cure, but does not have the virus (which Nekhorvich injected himself with). As a result, Ambrose forced McCloy to exchange a sample of the virus for a sample of Bellerophon. The team break into Biocyte to destroy the virus. Ambrose, posing as Ethan, tricks Nyah into revealing his plan. Ambrose captures Nyah and raids Biocyte to secure the virus. Ethan is able to destroy all but one sample of the virus before Ambrose intervenes, and a firefight ensues. Ambrose orders Nyah to retrieve the last sample of Chimera. She injects herself with it, preventing Ambrose from simply killing her to get it. Ambrose takes Nyah away, and Ethan escapes from the laboratory.
Ambrose lets Nyah wander the streets of Sydney in a daze, intending to start a pandemic. He offers to sell Bellerophon to McCloy in exchange for stock options, to make him the majority shareholder. He predicts that the price of Biocyte's stock will skyrocket due to demand for Bellerophon after the Chimera outbreak. Ethan infiltrates the meeting and steals the remaining samples of Bellerophon. While Ethan is pursued by Ambrose, Luther and Billy locate Nyah, who has wandered to a cliff side, intent on killing herself to prevent Chimera from spreading. Ethan eventually gains the upper hand over Ambrose and kills him. With little time left on the 20-hour countdown, Luther reaches Ethan, takes Bellerophon and injects Nyah with it. IMF clears Nyah's criminal record and Ethan starts his vacation with her in Sydney."
e94ebe1d01e2696b60879ac22669cd7df5d54de1	" The film is set in Los Angeles, where drug kingpin Judah Earl (Richard Brooks) has mechanic Ashe Corven (Vincent PĂŠrez) and his eight-year-old son Danny (Eric Acosta) killed after they witness a gang of Judah's thugs murdering a fellow drug dealer.
Sarah from the first film (Mia Kirshner) is now an adult, working in a tattoo parlor by day, and painting surreal images of death and resurrection in her apartment at night. She is haunted by disturbing dreams about Ashe and Danny, and after a day's work in the tattoo parlor, Sarah is visited in her apartment by a large crow as she contemplates a ring that Eric Draven gave her years before.
Sarah follows the crow to the harbor at night on All Saints' Day, and witnesses Ashe's resurrection and frantic escape from his watery grave. She takes him to her apartment. When Sarah tells Ashe he is dead, he panics and runs screaming into the night, ending up at his own home, where he relives the final moments of his life.
Sarah arrives there to find Ashe brooding, and she explains to him why he has been resurrected by the Crow so he can take revenge against the criminals who killed him and Danny. With the guidance of the crow, Ashe starts killing Judah's henchmen, one by one. Ashe first visits Spider-Monkey (Vincent Castellanos) in a drug warehouse and interrogates him as to who else was involved in the murders. Ashe then kills him by blowing up the building. Another of Judah's lackeys, Nemo (Thomas Jane), is spending the night at a peeping booth. Ashe appears in the booth, kills him, and leaves him with a doll stuffed in his pants, and a paper crow in his mouth.
Judah has in his employ a blind prophetess named Sybil (Tracey Ellis) who is able to ascertain Ashe's link to Sarah and to the crow that is the source of his powers. Judah captures Sarah in order to draw Ashe to him and steal his power.
One of the murderers, Kali (Thuy Trang), goes to Sarah's apartment to draw Ashe out. While battling her, Ashe realizes that Kali is the one who killed Danny; enraged, he throws her against a wall that breaks her leg, and then out a window, leaving a crow-shaped blood pattern. Ashe then pursues Judah's right-hand-man, Curve (Iggy Pop), in a motorcycle chase. Ashe shoots Curve's motorcycle, which blows up and throws Curve onto the road. Ashe then drags Curve into the nearby river, leaving him to die as local parishioners cast down flower petals in the shape of a crow.
On the day of the annual Day of the Dead festival. Judah captures the crow and impales its wings with knives before killing it. He then ingests the crow's blood, stealing Ashe's power. Suddenly mortal, Ashe nearly dies from the shock, but is revived after seeing a vision of Danny telling him to keep fighting. Ashe must now attempt to rescue Sarah by seeking out Judah in his lair, an abandoned church. Judah gets the best of the weakened Ashe in the ensuing fight. Judah ties a rope around Ashe and savagely whips him, intending to hang him.
Sarah rushes up and stabs Judah in the forehead, causing Judah to drop Ashe. Judah pulls out the knife and starts moving toward Ashe. Sarah gets in the way, and Judah stabs her in the stomach. Ashe gets up and impales Judah on a metal pipe, but this does not kill Judah either. While Judah is still impaled, Ashe calls upon a murder of crows, which devour Judah. Sarah dies in Ashe's arms, a tableau reminiscent of a painting she had completed earlier in the film. Ashe returns to death, knowing that he can rest in peace with Sarah, and his son."
a71ea0ede601f09b48d88dbe9c060c60709a3a1c	" Carol Milford is a liberal, free-spirited young woman, reared in Saint Paul, Minnesota, the state capital. She marries Will Kennicott, a doctor, who is a small-town boy at heart.
When they marry, Will convinces her to live in his home-town of Gopher Prairie, Minnesota (a town modeled on Sauk Centre, Minnesota, the author's birthplace). Carol is appalled at the backwardness of Gopher Prairie. But her disdain for the town's physical ugliness and smug conservatism compels her to reform it.
She speaks with its members about progressive changes, joins women's clubs, distributes literature, and holds parties to liven up Gopher Prairie's inhabitants. Despite her friendly but ineffective efforts, she is constantly derided by the leading cliques.
She finds comfort and companionship outside her social class. These companions are taken from her one by one.
In her unhappiness, Carol leaves her husband and moves for a time to Washington, D.C., but she eventually returns. Nevertheless, Carol does not feel defeated:
I do not admit that Main Street is as beautiful as it should be! I do not admit that Gopher Prairie is greater or more generous than Europe! I do not admit that dish-washing is enough to satisfy all women! I may not have fought the good fight, but I have kept the faith. (Chapter 39)"
953a454c146650e09d27fdb4dbe3cfdc6a9ca697	" Charlie MacKenzie (Myers) is a beat poet living in San Francisco, after having broken up with yet another woman based on paranoid perception. His friend Tony, a policeman, points out that Charlie simply is afraid of commitment and tries to think of or invent any reason to break up with someone.
Charlie encounters a butcher named Harriet, and the two quickly find common bonds between them. They start to date, and Charlie learns she used to live in Atlantic City, had been involved with a trainer in Russian martial arts, and screams at someone named Ralph in her sleep. After staying at her place one night, Charlie meets Harriet's sister, Rose, who warns Charlie to be careful. As they continue to see each other, Charlie and Harriet fall in love. He arranges a dinner with her to meet his parents, Stuart and May, who both believe in conspiracy theories and get their news from the Weekly World News tabloid. While there, Charlie spots one paper that describes the story about a ""Mrs. X"", a bride who kills her husbands on their honeymoons using an axe, and matches all the mannerism that Harriet has shown.
Charlie becomes paranoid and asks Tony to investigate Harriet and the Mrs. X story. Tony reveals that the husbands of Mrs. X were all reported missing alongside their wives, assuring that Harriet is unlikely to be Mrs. X. Charlie remains on edge, and after a few more troubled dates, decides to break up with her. Tony later reports that a killer in the Mrs. X story has confessed. Relieved, Charlie apologizes to Harriet by reciting one of his beat poems to her from his rooftop. They make up, and Harriet explains away some of the confusion Charlie had from her history, such as Ralph being the name of a woman she knew.
Some time later, Charlie proposes to Harriet, which she reluctantly accepts after some hesitation and they arrange for a wedding in a secluded mountain hotel. After they depart, Tony learns that the confessed killer is actually a compulsive liar. He sends a photo of Harriet to the known associates of the missing husbands, and all report back that she was their friends' wife. With phone lines to the hotel down, Tony charters a plane. Once he lands, he is able to call Charlie locally and warn him that Harriet is really Mrs. X, but the hotel phone line is knocked out and power is lost.
Charlie is panicked and tries to stay away from Harriet without letting her know what he knows, but the hotel staff force him into the honeymoon suite for their first night together. Charlie finds himself alone and discovers a ""Dear Jane"" letter, purportedly written by him, explaining his absence to Harriet. Suddenly, Rose appears wielding an ax. Rose tells Charlie he was not supposed to find the letter, and reveals herself as the Mrs. X killer - she feels that Harriet's husbands are taking her sister from her, and so killed them on their honeymoon night and leading Harriet to believe that each husband simply left her. Charlie begins a game of cat-and-mouse to stay away from Rose while waiting for the police to arrive.
Tony leads the police into the hotel but arrests Harriet, still believing her to be the murderer. Having chased Charlie to the hotel roof, Rose swings the ax at Charlie and is thrown off the building, with only Charlie holding her up from falling to her death. Tony comes to catch her fall, where she is arrested and taken away. Charlie and Harriet resume their lives afterward as a happy couple."
e3aea7e1997b6057899be86ce2acd04a2df6bf57	" Walter Hartright, a young art teacher, encounters and gives directions to a mysterious and distressed woman dressed entirely in white, lost in London; he is later informed by policemen that she has escaped from an asylum. Soon afterward, he travels to Limmeridge House in Cumberland, having been hired as a drawing master on the recommendation of his friend, Pesca, an Italian language master. The Limmeridge household comprises the invalid Frederick Fairlie, and Walter's students: Laura Fairlie, Mr. Fairlie's niece, and Marian Halcombe, her devoted half-sister. Walter realizes that Laura bears an astonishing resemblance to the woman in white, who is known to the household by the name of Anne Catherick: a mentally disabled child who formerly lived near Limmeridge, and was devoted to Laura's mother, who first dressed her in white.
Over the next few months, Walter and Laura fall in love, despite Laura's betrothal to Sir Percival Glyde, Baronet. Upon realising this, Marian advises Walter to leave Limmeridge. Laura receives an anonymous letter warning her against marrying Glyde. Walter deduces that Anne has sent the letter and encounters her again in Cumberland; he becomes convinced that Glyde originally placed Anne in the asylum. Despite the misgivings of the family lawyer over the financial terms of the marriage settlement, which will give the entirety of Laura's fortune to Glyde if she dies without leaving an heir, and Laura's confession that she loves another man, Laura and Glyde marry in December 1849 and travel to Italy for six months. Concurrently, Walter joins an expedition to Honduras.
After six months, Sir Percival and Lady Glyde return to his house, Blackwater Park in Hampshire; accompanied by Glyde's friend, Count Fosco (married to Laura's aunt). Marian, at Laura's request, resides at Blackwater, and learns that Glyde is in financial difficulties. Glyde attempts to bully Laura into signing a document which would allow him to use her marriage settlement of ÂŁ20,000, which Laura refuses. Anne, who is now terminally ill, travels to Blackwater Park and contacts Laura, saying that she holds a secret that will ruin Glyde's life. Before she can disclose the secret, Glyde discovers their communication and becomes extremely paranoid, believing Laura knows his secret and attempts to keep her held at Blackwater. With the problem of Laura's refusal to give away her fortune, and Anne's knowledge of his secret, Fosco devises a plot to use the resemblance between Laura and Anne to exchange their two identities. The two will trick both individuals into travelling with them to London; Laura will be placed in an Aslyum under the identity of Anne, and Anne will be buried under the identity of Laura upon her imminent death. Marian overhears part of this plan; but becomes soaked by rain, and contracts typhus.

While Marian is ill, Laura is tricked into travelling to London, and the plan is accomplished. Anne Catherick succumbs to her illness and is buried as Laura, while Laura is drugged and conveyed to the asylum as Anne. When Marian visits the asylum, hoping to learn something from Anne, she finds Laura, who is dismissed as a deluded Anne when she claims to be Laura. Marian bribes the nurse, and Laura escapes. Walter has meanwhile returned from Honduras, and the three live incognito in London, formulating plans to restore Laura's identity. During his research, Walter discovers Glyde's secret; he was illegitimate, and therefore not entitled to inherit his title or property. In the belief that Walter has discovered or will discover his secret, Glyde attempts to incinerate the incriminating documents; but perishes in the flames. From Anne's mother (Jane Catherick), Walter discovers that Anne never knew what Glyde's secret was. She had only know that there was a secret around Glyde and had repeated words her mother had said in anger to threaten Glyde and then later got the idea into her head that she knew the secret. The reason that Glyde's parents never got married was that his mother was already married to an Irish man, who left her. While he had no problem claiming the estate, he needed a marriage certificate between his parents to borrow money. So he went to a church in a village, where his parents had lived together and where the pastor, that had service there had died a long ago, and added a fake marriage into their church register. Mrs. Catherick had help him getting access to the register and was awarded with a golden watch with chain and an annual payment.
With the death of Glyde, the trio are safe from persecution, but still have no way of proving Laura's true identity. Walter suspects that Anne died before Laura's trip to London, and proof of this would prove their story; but only Fosco holds knowledge of the dates. Walter figures out from a letter he got from Mrs. Catherick's former employer, that Anne was the illegitimate child of Laura's father. On a visit to the Opera with Pesca, he learns that Fosco has betrayed an Italian nationalist society, of which Pesca is a high-ranking member. When Fosco prepares to flee the country, Walter forces a written confession from him, by which Laura's identity is legally restored, in exchange for safe-conduct from England. Laura's identity is restored and the inscription on her gravestone replaced by that of Anne Catherick. Fosco escapes, only to be killed by another agent of the society. To ensure the legitimacy of his efforts on her part, Walter and Laura have married earlier; and on the death of Frederick Fairlie, their son inherits Limmeridge."
c1b9d85714e90baa217b02f44534a5207e971442	" The novel opens in a world reduced to a grim struggle for existence after a plague of madness that afflicted individuals at random. Some two years previously, every government in the world was attacked by its own military machinery, which then self-destructed. All civilian air transport was similarly destroyed, along with major cities like San Francisco. After the initial meltdown, people began claiming to be ""possessed"". They would commit crimes of violence, but afterward they would claim to have had no control over their actions. This leads to superstitions about demonic possession, as well as a novel legal defense.
Chandler is an electronics engineer who is on trial for rape and murder. He claims to have been possessed while committing the crime, but nobody believes him because it took place in a pharmaceuticals plant. These places, along with hospitals and other vital facilities, are believed to have some kind of immunity to the plague. Saved by an apparent episode of possession of the jury in the trial, he is instead exiled from his community with a letter ""H"", for ""Hoaxer"", branded on his forehead.
He encounters a cult who use pain to ward off the possession. The members believe that the ""flame spirits"" cannot abide pain, but a young woman tells Chandler that she is sure the possessors are other human beings, and that one of them is a man she rejected. Soon afterwards the entire cult is wiped out and Chandler, in a state of almost constant possession, is made to bring their sacred text, a copy of The Prophet by Khalil Gibran to Hawaii. On the way he encounters people who, while not always possessed, do what their ""execs"" tell them for fear of the consequences of disobeying.
In Hawaii Chandler learns that the possessors are indeed people. They wear silver coronets which give them the power using a new technology. Based on what the novel calls ""sub-millimeter microwaves"" (now known as terahertz radiation), the technology allows people wearing the coronets to locate and take over the bodies of anyone on Earth. Chandler falls under the influence of Rosalie Pan, a former Broadway star who was kidnapped by her ex-lover and eventually allowed to become one of the execs herself. She tries to seduce him into joining her by giving him a taste of the feeling of power.
At the same time, the execs are building a new transmitter on the island of Kauai. While they can go anywhere on Earth with their power, their physical bodies must remain close to the original equipment. With the new equipment they will be able to leave Hawaii and roam at will. Chandler's expertise is needed and he is proposed for election to the elite. If not, once the job is done he will be eliminated. Chandler for his part is beginning to enjoy the benefits of his situation and is a willing helper on the project.
Matters come to a head when Rosalie's lover, who is also the leader of the execs, attempts revenge on Chandler, only to die of a heart attack due to his age and physical deterioration after years of vicarious living in the bodies of others. Chandler obtains his coronet, as well as another tuned to the new equipment, the only such one in existence. He disables the old equipment and uses the new coronet to wipe out the other execs, except for Rosalie. He causes them to commit suicide, one by one, until he is the only one on Earth who has the secret. He thinks that eventually he will stop using it, but decides to keep it, just for now..."
7b9b04e9c556bc763061be386919eb2dbb1af69f	" Ed Saxon (Jeff Daniels), a college professor, wakes up to find his wife has not returned home. He takes some mysterious pills, then calls one of his wife's friends, Susie (Molly Price), confusedly asking whether he should be worried. Susie suggests that he call the local hospital, but they have no record of his wife being admitted. After further consulting Susie, he decides to call the police. When Detective Derm (Gil Bellows) arrives, Derm takes pills similar to Saxon's. They check her workplace and listen to some messages on the answering machine. George Simian (Julian McMahon) has left a message, inquiring about his wife, and Derm remarks that her abandoned car was found near Simian's house. Saxon also has to deal with the college, annoyed that he didn't show up to teach his class, which leads one of his students, Sadie (Emily Bergl), to also leave a message.
Saxon suffers a series of hallucinations and blackouts, advancing time quickly. In short time, he receives increasingly irritated calls from work, which he blows off; an abusive phone call from George Simian, followed by a physical altercation; and a visit by Sadie, concerned about his unexplained absences. Saxon declines to tell Sadie about his missing wife, instead telling her that his wife is visiting her mother. Sadie collapses in the bathroom, bloodying her nose, and complains of having heard a woman scream. Saxon explains that the neighbors, who fight often, can sometimes be heard from his house, and he gives her a change of clothes. After she leaves, Derm returns, wanting to search the house for clues. Sadie's bloody shirt is discovered by Derm, who seems satisfied with Saxon's explanation. Derm also finds a diary, which Saxon didn't know his wife kept. In it, Saxon's wife expresses mixed emotions for her husband, including pity, contempt, and fear. Despite his promise to give the diary to Derm, Saxon burns the diary.
Geoffrey Costas (Zach Grenier), a psychiatrist who leads a victim support group, visits Saxon, offering him comfort. Saxon initially declines, before soliciting stronger medication, to fight off long-term insomnia. Despite the strong medication, Saxon does not seem to fall asleep, though he suffers more blackouts and apparent hallucinations. Sadie returns to his house, concerned that he has missed more classes, but Susie interrupts them. Saxon angrily brushes aside Susie's concerns and explains that Sadie is just a student. After he gets rid of Susie, Sadie expresses her feelings of loneliness and isolation, as well as admiration for Saxon's poetry. This leads to an abortive tryst, which Saxon abruptly calls off. Humiliated and confused, Sadie leaves.
Derm calls Saxon to reveal that they've discovered his wife's body. Depressed, Saxon welcomes the chance to talk to Costas again. They discuss how traumatic events can lead to inappropriate guilt, and Costas convinces Saxon to allow him to speak to the police, on his behalf. However, the police reveal that they have not discovered the wife's body, after all, leading both Costas and Derm to suspect Saxon. Saxon has further hallucinations, leading him to suspect himself, as well. Simian, who had been arrested previously for assaulting Saxon, returns to Saxon's house again, enraged and seeking to kill Saxon. Saxon instead kills Simian, and, consumed with guilt, swallows every pill that he can find. Derm, arriving at the house afterward, kneels down, in front of Saxon, while Saxon denies killing anyone. The bathtub then overflows with blood, and Saxon sees his wife playing the piano."
12d6955c88a3d48c00cde7853e47a4dcd5020b60	" The novel is told from the perspective of an unnamed medical professor. He tells the story of a student named Bernard Langdon, who has to take some time away from his studies to earn money as a teacher. Langdon spends a short time teaching at a school in the village of Pigwacket Centre where he earns respect after taking on the school bully, Abner Briggs. After only a month, however, Langdon leaves to work at the Apollinean Female Institute in the town of Rockland. The owner of the institute is the profit-focused Silas Peckham and the schoolmistress is Miss Helen Darley, who is literally working herself to death. One of his students is the 17-year-old Elsie Venner, who purposely sits apart from the other students. She is known for being strange and quick to anger. She is only close to her father Dudley Venner, who she calls by his first name, and her governess, Old Sophy. She also has a friendship with the town physician Dr. Kittredge, to whom she reveals that she ran away from home to hide on the other side of the mountain, where the other town residents are afraid to go.
Elsie's half-Spanish cousin Richard ""Dick"" Venner pays a visit at the Venner estate. Like Elsie, his mother died when he was a child and the two cousins were playmates in their childhood. Elsie, however, was rough on her cousin and once bit him hard enough that he still has scars from it. Dick has since become a skilled horse-rider and a bit of a trouble-maker, though stories of his escapades are unclear. Rumors abound that Dick has come to town to ask his cousin Elsie to marry him; in fact, he intends to marry her so that he can inherit his uncle's estate.
Langdon is surprised to find a gift stuck in the pages of a book by Virgil on his desk at school. Pressed inside is an exotic-looking flower, known to be the type Elsie collects. Frightened yet intrigued that the girl has taken an interest in him, he resolves to climb the mountain and find her secret hiding-place. Climbing up several precipitous rock formations, Langdon finds the source of the exotic flower Elsie presented him. Investigating a cavern where he thinks Elsie hides out, Langdon is instead overtaken by a rattlesnake poised to strike. Just at that moment, however, Elsie appears and calms the snake merely by looking at it.
Intrigued, Langdon researches snakes, poisons, and the ""evil eye"". He cages a couple snakes and contacts his old professor for information. Doctor Kittredge recognizes the mutual interest between Langdon and Elsie, and recommends the former begin practicing with a pistol. In the meantime, Dick Venner subtly pursues a relationship with Elsie in order to become heir to the ample Venner estate but is jealous of Langdon and worries Elsie's father might marry Miss Darley. One night, Dick attacks Langdon with his lasso. Langdon shoots his pistol and kills Dick's horse but is injured. Dr. Kittredge's assistant appears, having been ordered to follow Dick and, after exposing the incident, Dick is run out of town.
Soon, Elsie admits her interest in Langdon. Though he admits he is concerned about her as a friend, she is devastated and becomes sick. During her illness, she calls for Miss Darley to attend to her. Miss Darley finally asks Old Sophy how Elsie's mother died, and it is implied that she was poisoned by a snake bite shortly before Elsie was born. Elsie slowly loses her mysterious nature and softens enough to tell her father she loves him. She dies shortly after."
e814b013d044140a64ff47ad920009fe7c9db547	" The book is set following the abortive Martian attack depicted in Fighters from Mars, much more devastating and global than in H. G. Wells' The War of the Worlds, though in both works the onslaught is thwarted when the aliens die from bacterial illness. Determining that the Martians will inevitably return, Earth's leaders, including U.S. President William McKinley, Queen Victoria, Kaiser Wilhelm II, and Emperor Mutsuhito, unite the world against the common threat and plan an attack on Mars. American inventor Thomas Edison leads a group of scientists studying derelict Martian equipment; they are able to develop an anti-gravity device powered by electric repulsion as well as a disintegration ray.
Using this new technology, the allies construct an armada of space ships for the attack. Edison takes some ships to the moon on a test run; using the first known fictional depiction of space suits, the explorers uncover evidence of an extinct civilization of giants. The armada heads on, discovering a solid gold asteroid being mined by the Martians. The humans fight two space battles against the Martians, suffering heavy casualties but ultimately winning thanks to the superiority of Edison's ray gun compared to the Martians' electric weapons. The humans take a captive, from whom they learn the Martian language.
The humans reach Mars, but in spite of their superior forces they have lost half their men to the Martians' overwhelming numbers. The Martians envelop the planet in a smoke screen, and the humans retreat to the moon Deimos. During a raid on Mars for supplies, the earth men find Aina, the last of a population of human slaves whose ancestors were captured from Kashmir in a Martian raid 9,000 years before. During this raid, the Martians also constructed the Great Pyramids and the Great Sphynx in Egypt, the latter of which is a statue of their leader. Aina advises Edison that meeting the Martians in battle would be fruitless, and that they should instead attack the dams that channel water from the polar ice. Since most of Mars' cities are under sea level, the flood spreads rapidly, killing most of the Martians and destroying their civilization. Edison and company force a peace with the surviving Martians, and return home to great celebration."
afebffff109959375cb334c3e1ce5d587179e29a	" In 2001, Gordon Gekko (Michael Douglas) is released from prison after serving eight years for insider trading and securities fraud. Seven years later, Gekko is promoting his new book Is Greed Good?, warning about the coming economic downturn. His estranged daughter, Winnie (Carey Mulligan), runs a small, non-profit news website and is dating Jacob Moore (Shia LaBeouf), a top proprietary trader at Keller Zabel Investments (KZI). Jacob is a protĂŠgĂŠ of managing director Louis Zabel (Frank Langella), and is trying to raise money for a fusion research project which would create massive amounts of clean energy for the world. Jake is also financially assisting his mother (Susan Sarandon), who has begun a new career selling real estate.
When the recession of 2008 hits, Keller Zabel's stock loses more than 50% of its value. Louis Zabel tries to arrange a bailout for KZI from other Wall Street banks but is blocked by Bretton James (Josh Brolin), head of rival firm Churchill Schwartz, which Louis Zabel had refused to bail out eight years earlier. Zabel kills himself by jumping in front of a subway train because he cannot handle the stress and embarrassment of losing his company.
A distraught Jacob proposes marriage to Winnie, who accepts, then attends a lecture given by Gordon Gekko and introduces himself afterward. Gekko tells him that Keller Zabel's collapse started when rumors of the company having toxic debt started to spread. Jacob and Gekko arrange a trade: Jacob will try to reconcile Winnie's and Gekko's relationship, and Gekko will gather information to destroy Bretton's career to seek revenge for Zabel's suicide.
Jake, aided by Gekko, learns that Bretton James profited from the Keller Zabel collapse. In revenge, Jake spreads rumors about the nationalization of an Equatorial Guinea oil field owned by Churchill Schwartz. The company loses $120 million, but Bretton offers Jake a job, impressed by his initiative. In his new position, Jake convinces Chinese investors to fund the fusion research by Dr. Masters (Austin Pendleton) he has been supporting. Bretton is impressed even more.
Jake attends a fundraiser with Winnie and pays for a seat at a table for Gekko priced at $10,000. Gekko confronts Bretton about what he did to him and also to Zabel. Bretton mocks him that no one cares what Gekko knows or thinks anymore. Gekko also bumps into Bud Fox (Charlie Sheen), and they discuss their shared experience going to jail. Gekko then follows Winnie outside, where she explains why she blames him for everything that went wrong, particularly her brother Rudy's suicide. Gekko claims he paid for the best therapists and even paid off a drug dealer to stop selling to Rudy, who died from an overdose. Winnie forgives him somewhat.
As the economy starts to crumble, Bretton and business mentor Julius Steinhardt (Eli Wallach) advise federal regulators what drastic actions must be taken. Jake's mother continues to come to him for large sums of money. Winnie then announces to Jake she is pregnant with a boy. After riding motorcycles together, Bretton reveals to Jake that the Chinese investment is going into solar panels and fossil fuels instead of fusion research, leaving Jake furious and feeling betrayed.
Gekko proposes a solution, using a $100 million trust fund account in Switzerland, which Gekko set up for Winnie in the 1980s, to fund the research and save the company. She signs the money over to Jake, who then entrusts it to Gekko to legitimize the funds for investment in the fusion research company. However, the money never arrives, and Gekko betrays his daughter and Jake by leaving the country with Winnie's $100 million. Jake realizes that Gekko has been using him to get the money in the account for his own gain. Winnie then tells Jake to leave, no longer trusting him.
Gekko is now in London, running a hugely successful hedgefund-like financial company, capitalized by the $100 million. Jake travels there to propose one last trade: Winnie gets her money back, and Gekko can participate in his grandson's life. Gekko, however, refuses.
Jake pieces together everything from Keller Zabel's collapse to the economic bailout of Bretton's company and gives the information to Winnie, telling her that revealing it will bring her website publicity and credibility. Winnie runs the story, and Bretton James is exposed. The investors, including Steinhardt, promptly abandon Bretton and go to Gekko on the back of his $1.1 billion return as Bretton finds himself under intense legal scrutiny by the government.
Jake has successfully reunited with Winnie in New York, when late one night Gekko appears and tells them that he deposited $100 million into the fusion research's account anonymously. He apologizes to them. One year later, Gekko is seen at his grandson Louis's first birthday party, along with Jacob's mother and Jacob and Winnie's friends."
